"loan_amnt","title","int_rate","term","loan_status","emp_length","home_ownership","annual_inc","dti","pub_rec","mo_sin_old_rev_tl_op","mo_sin_old_il_acct","total_acc","open_acc","mort_acc","delinq_2yrs","inq_last_12m","all_util","revol_util","revol_bal","tot_cur_bal","total_bal_ex_mort","grade"
30000,"Credit card refinancing",0.203155031378544," 36 months","Current","< 1 year","RENT",152000,20.89,0,270,115,27,15,0,0,0,77,0.755,46602,74633,74633,"D"
15000,"Debt consolidation",0.134662427752581," 36 months","Current","9+ years","RENT",101000,12.52,0,84,48,16,11,0,1,2,41,0.41,17205,30864,30864,"B"
12500,"Debt consolidation",0.0677226031197235," 36 months","Current","9+ years","MORTGAGE",44500,15.32,0,93,28,14,12,1,0,0,27,0.08,2600,74704,13511,"A"
40000,"Debt consolidation",0.0614905791928992," 36 months","Current","< 1 year","MORTGAGE",225000,19.81,0,113,182,64,23,3,0,5,51,0.482,82336,385434,129563,"A"
16000,"Debt consolidation",0.27548275452042," 60 months","Current","2 years","MORTGAGE",78000,17.15,1,91,68,18,10,2,1,4,50,0.385,6816,220177,53005,"E"
33000,"Debt consolidation",0.0727226600818569," 36 months","Current","< 1 year","RENT",168000,19.76,0,84,84,16,8,0,0,2,54,0.543,32768,131387,131387,"A"
2000,"Debt consolidation",0.161907465748698," 36 months","Current","4 years","MORTGAGE",55848,9.13,0,48,114,15,9,1,1,5,25,0.263,1001,237037,4507,"C"
30000,"Debt consolidation",0.173607272494375," 60 months","Current","7 years","MORTGAGE",71900,17.03,0,160,170,18,11,1,0,2,56,0.265,5033,202144,33822,"C"
23000,"Debt consolidation",0.0625400907354429," 36 months","Current","2 years","MORTGAGE",165000,29.96,0,372,166,34,12,4,0,2,60,0.705,292598,788478,374378,"A"
6000,"Debt consolidation",0.163952291207248," 36 months","Current","3 years","RENT",33000,19.13,0,16,144,8,6,0,0,5,88,0.588,1940,24518,24518,"C"
35000,"Credit card refinancing",0.136232603280363," 36 months","Current","5 years","MORTGAGE",320000,21.3,0,184,72,57,31,1,0,8,41,0.412,67070,481166,320425,"C"
2400,"Debt consolidation",0.173440656939195," 36 months","Current","9+ years","OWN",61000,35.65,0,269,182,27,13,2,0,3,82,0.82,57219,270819,60508,"C"
4150,"Debt consolidation",0.0892855448902352," 36 months","Current","2 years","MORTGAGE",48500,19.72,0,58,21,12,9,0,0,5,28,0.149,4171,13209,13209,"A"
35000,"Debt consolidation",0.150254498996818," 36 months","Current","< 1 year","RENT",70000,22.41,0,157,21,14,13,0,0,3,53,0.369,17249,37097,37097,"C"
7225,"Credit card refinancing",0.111595566172642," 36 months","Current","9+ years","RENT",105000,20,0,43,135,16,11,0,0,1,61,0.406,8080,47460,47460,"B"
35000,"Major purchase",0.154624027059344," 36 months","Current","3 years","MORTGAGE",82804,7.59,0,28,69,12,11,2,0,1,35,0.054,1129,247821,13464,"C"
7200,"Debt consolidation",0.0762893670349382," 36 months","Current","9+ years","MORTGAGE",50000,16.03,0,234,77,17,7,2,0,2,74,0.298,4648,231339,35692,"A"
20000,"Credit card refinancing",0.0618854056103388," 36 months","Current","< 1 year","RENT",152700,4.84,0,252,138,25,16,0,0,1,8,0.075,7463,9271,9271,"A"
7000,"Home improvement",0.0805885748793604," 36 months","Current","5 years","RENT",70000,11.42,0,146,102,47,14,1,0,3,42,0.04,2654,46040,46040,"A"
25600,"Debt consolidation",0.225699137969408," 36 months","Current","4 years","MORTGAGE",110000,34.12,0,179,177,21,12,2,0,1,64,0.796,28744,259589,61372,"D"
30000,"Debt consolidation",0.0667462739896029," 36 months","Current","1 year","MORTGAGE",3e+05,14.04,0,211,216,32,15,5,1,1,20,0.062,4151,611629,102829,"A"
18000,"Home improvement",0.0822802843169542," 36 months","Current","9+ years","MORTGAGE",125000,10.7,0,77,164,22,6,3,0,5,50,0.346,11580,52038,52038,"A"
18000,"Credit card refinancing",0.133988870860729," 60 months","Current","9+ years","RENT",115000,7.49,0,59,68,5,5,0,0,0,37,0.518,11915,18286,18286,"B"
40000,"Credit card refinancing",0.11817051712994," 60 months","Current","1 year","MORTGAGE",160000,29.66,0,183,196,39,11,2,0,4,64,0.723,38845,408461,408461,"B"
16000,"Debt consolidation",0.203473681804887," 36 months","Current","8 years","RENT",52000,22.52,0,237,145,22,10,0,1,0,47,0.493,15875,22698,22698,"D"
6000,"Major purchase",0.212127432239219," 36 months","Current","5 years","OWN",35000,11.83,0,100,100,11,10,0,0,0,81,0.629,7357,13866,13866,"D"
10000,"Credit card refinancing",0.072677398790163," 36 months","Current","9+ years","MORTGAGE",30000,34.36,0,211,121,26,12,0,0,1,55,0.481,21029,41013,41013,"A"
19000,"Debt consolidation",0.0739671021827031," 36 months","Current","9+ years","MORTGAGE",55000,12.98,0,127,187,15,6,1,0,0,66,0.897,16229,135555,19023,"A"
10000,"Credit card refinancing",0.155040982984286," 36 months","Current","< 1 year","MORTGAGE",55000,27.3,0,162,132,33,18,4,1,4,71,0.568,22987,215974,43939,"C"
3800,"Credit card refinancing",0.0719087378959404," 36 months","Current","3 years","MORTGAGE",52000,25.06,1,268,97,38,15,3,0,1,29,0.148,9535,29336,29336,"A"
20000,"Debt consolidation",0.139748884406313," 36 months","Current","9+ years","OWN",62053,23.73,0,44,139,31,6,0,0,0,45,0.788,11036,26295,26295,"C"
28400,"Debt consolidation",0.144796301632933," 60 months","Current","9+ years","RENT",81000,27.97,1,82,298,25,10,1,0,2,40,0.381,27386,51272,51272,"C"
6000,"Other",0.165252709013037," 36 months","Current","3 years","MORTGAGE",125000,11.34,0,52,22,14,13,1,0,1,74,0.707,26938,219647,44720,"C"
16000,"Debt consolidation",0.169431889064284," 60 months","Current","< 1 year","RENT",70000,16.17,0,18,145,11,7,0,0,3,82,0.237,569,29255,29255,"C"
3000,"Medical expenses",0.0730173081653658," 36 months","Current","3 years","MORTGAGE",47500,7.91,0,200,136,29,15,1,0,2,15,0.146,8795,196522,9441,"A"
20000,"Credit card refinancing",0.08279538105682," 36 months","Current","4 years","RENT",130000,21.48,1,118,153,30,16,0,0,3,41,0.202,11995,151878,151878,"A"
11200,"Credit card refinancing",0.191061609986797," 36 months","Current","3 years","MORTGAGE",160000,11.12,0,131,86,36,28,1,0,3,70,0.394,16960,231390,97063,"D"
10000,"Credit card refinancing",0.123431417694548," 36 months","Current","4 years","RENT",40000,27.87,0,31,112,9,9,0,0,0,95,0.684,10057,73817,73817,"B"
30000,"Debt consolidation",0.149227485149563," 36 months","Current","9+ years","RENT",74000,26.14,0,158,145,24,13,0,0,0,70,0.7,33513,50259,50259,"C"
10000,"Debt consolidation",0.163434557881765," 36 months","Current","9+ years","MORTGAGE",35000,12.79,1,38,132,8,4,2,0,1,36,0.542,1681,3604,3604,"C"
40000,"Debt consolidation",0.0720653638076503," 36 months","Current","9+ years","MORTGAGE",186728,14.48,0,309,49,20,14,3,1,1,48,0.636,44420,334010,54007,"A"
40000,"Debt consolidation",0.0683853511872236," 36 months","Current","3 years","RENT",117000,21.15,0,351,111,23,16,0,0,0,78,0.733,65022,94225,94225,"A"
10000,"Credit card refinancing",0.0705223028716166," 36 months","Current","2 years","RENT",55800,9.18,0,274,123,42,12,1,0,2,52,0.265,8636,28345,28345,"A"
20000,"Debt consolidation",0.145350182101876," 36 months","Current","9+ years","OWN",62400,29.6,0,299,151,33,15,0,2,0,56,0.558,25722,63940,63940,"C"
11000,"Credit card refinancing",0.0680384035666008," 36 months","Current","9+ years","MORTGAGE",76000,28.14,0,256,129,28,18,3,0,0,63,0.541,17081,383837,34329,"A"
17000,"Debt consolidation",0.0862860750297783," 36 months","Current","5 years","RENT",1e+05,4.5,0,107,90,7,5,0,0,0,75,0.753,11070,11070,11070,"A"
12000,"Debt consolidation",0.164528237091238," 60 months","Current","9+ years","RENT",35000,26.47,0,158,151,13,9,0,0,0,83,0.83,15294,26775,26775,"C"
14000,"Debt consolidation",0.104696015872597," 36 months","Current","9+ years","RENT",65000,29.35,0,135,121,38,13,0,0,1,54,0.493,18676,54381,54381,"B"
14000,"Debt consolidation",0.119960954034235," 36 months","Current","2 years","MORTGAGE",75000,15.87,0,348,142,32,15,2,0,3,60,0.32,11025,146572,59284,"B"
15000,"Credit card refinancing",0.0700322805339471," 36 months","Current","1 year","RENT",78000,20.23,1,77,179,9,7,0,0,1,68,0.745,17806,49954,49954,"A"
5000,"Medical expenses",0.163911584499618," 36 months","Current","2 years","MORTGAGE",125000,15.55,1,274,51,19,13,1,0,6,75,0.438,9761,268830,61878,"C"
15000,"Debt consolidation",0.119963348985766," 36 months","Current","3 years","MORTGAGE",1e+05,16.49,0,138,162,18,12,1,2,2,69,0.711,24933,349895,48938,"B"
5600,"Debt consolidation",0.154679078913457," 36 months","Current","1 year","OWN",70880,21.28,0,206,134,20,9,0,0,1,68,0.711,25603,35765,35765,"C"
35000,"Credit card refinancing",0.0672052836305462," 36 months","Current","3 years","MORTGAGE",185000,25.41,0,124,148,69,29,4,0,5,48,0.367,28187,936601,530404,"A"
1200,"Medical expenses",0.0912175177580444," 36 months","Current","3 years","MORTGAGE",75000,9.22,0,169,228,27,10,2,0,2,33,0.204,7410,175803,17366,"A"
15000,"Credit card refinancing",0.173092346925545," 36 months","Current","5 years","RENT",38000,19.93,0,76,21,8,7,0,0,0,81,0.834,15015,21163,21163,"C"
16000,"Debt consolidation",0.152973812928819," 60 months","Current","6 years","RENT",85000,34.11,0,163,149,24,19,0,0,2,63,0.635,24886,71496,71496,"C"
4000,"Credit card refinancing",0.155360692967125," 36 months","Current","9+ years","MORTGAGE",80000,19.01,0,116,143,27,11,3,1,1,56,0.196,4556,217773,46523,"C"
40000,"Home improvement",0.148321675750823," 60 months","Current","< 1 year","MORTGAGE",180000,10.31,0,197,150,32,7,6,0,5,41,0.407,18958,596352,219141,"C"
15000,"Debt consolidation",0.086566470432817," 36 months","Current","9+ years","RENT",54000,21.01,0,158,78,18,14,0,1,0,38,0.213,5705,17491,17491,"A"
10000,"Debt consolidation",0.154181739111943," 60 months","Current","9+ years","OWN",40000,19.05,0,262,126,19,9,0,1,1,64,0.397,10158,41510,41510,"C"
22500,"Debt consolidation",0.077418596381112," 36 months","Current","3 years","RENT",85000,18.89,0,136,127,53,8,0,0,0,58,0.577,23329,64004,64004,"A"
5000,"Home improvement",0.153433696579468," 36 months","Current","9+ years","MORTGAGE",60000,27.86,0,254,123,29,9,3,0,3,52,0.331,14739,255603,49755,"C"
11200,"Debt consolidation",0.107021328542777," 60 months","Current","9+ years","MORTGAGE",110000,14.9,1,60,160,16,12,1,0,5,38,0.064,3508,357443,119502,"B"
14550,"Debt consolidation",0.213809371920046," 60 months","Current","4 years","RENT",95000,10.81,0,121,117,31,10,0,1,0,58,0.388,15348,36317,36317,"D"
14000,"Credit card refinancing",0.106796168034966," 36 months","Current","9+ years","RENT",74000,18.83,0,239,148,19,9,0,0,2,65,0.419,16215,49154,49154,"B"
40000,"Credit card refinancing",0.10442218845461," 60 months","Current","9+ years","RENT",98000,15.05,0,172,146,34,10,2,0,1,25,0.253,30333,42989,42989,"B"
40000,"Debt consolidation",0.082376969998097," 60 months","Current","9+ years","MORTGAGE",112000,14.19,0,158,140,16,10,2,1,1,58,0.575,47129,273013,47129,"A"
13000,"Debt consolidation",0.140908053693967," 60 months","Current","9+ years","RENT",115000,14.64,0,176,172,13,8,0,0,2,63,0.375,6752,36412,36412,"C"
18000,"Credit card refinancing",0.0617925438649487," 36 months","Current","9+ years","RENT",42300,25.87,1,184,172,23,12,0,0,0,58,0.458,19408,39137,39137,"A"
32000,"Credit card refinancing",0.120244260802167," 60 months","Current","5 years","RENT",75000,29.94,0,94,110,42,14,0,0,1,78,0.438,7846,144417,144417,"B"
10000,"Home improvement",0.105793670468312," 36 months","Current","2 years","MORTGAGE",55000,16.74,0,74,67,18,9,2,0,2,52,0.076,3370,255277,44616,"B"
5000,"Credit card refinancing",0.173065256017866," 36 months","Current","9+ years","MORTGAGE",90000,3.07,0,66,25,13,10,0,0,0,24,0.236,6065,6220,6220,"C"
31000,"Debt consolidation",0.152315763024078," 60 months","Current","9+ years","RENT",81250,4.68,0,154,125,18,16,0,0,2,19,0.186,6998,6998,6998,"C"
35000,"Debt consolidation",0.192046322243614," 60 months","Current","9+ years","MORTGAGE",98000,15.68,0,133,87,14,9,0,0,1,75,0.749,31389,44967,44967,"D"
25000,"Debt consolidation",0.0679267883545719," 36 months","Current","9+ years","MORTGAGE",120000,11.4,0,168,143,29,13,6,0,5,30,0.06,4760,273124,36025,"A"
20000,"Credit card refinancing",0.0703766693167156," 36 months","Current","4 years","RENT",80000,10.38,0,169,25,12,7,0,1,0,33,0.11,3038,12927,12927,"A"
1400,"Moving and relocation",0.277316623147624," 36 months","Current","9+ years","RENT",60000,24.36,0,337,227,29,10,4,0,1,69,0.731,20617,38639,38639,"E"
21600,"Debt consolidation",0.180883197728475," 36 months","Current","4 years","RENT",59900,39.65,1,141,79,18,10,0,0,2,81,0.81,22623,68002,68002,"D"
17075,"Credit card refinancing",0.0840845635614591," 36 months","Current","8 years","OWN",88000,17.76,0,110,130,15,11,1,0,1,67,0.593,17846,281892,53626,"A"
10000,"Debt consolidation",0.16987341459319," 36 months","Current","< 1 year","OWN",70000,28.13,0,146,150,16,10,0,0,7,84,0.618,6305,70093,70093,"C"
4000,"Credit card refinancing",0.106767811287357," 36 months","Current","5 years","MORTGAGE",63000,24.15,0,67,63,18,11,0,0,2,33,0.18,6966,50339,50339,"B"
12000,"Credit card refinancing",0.0856727806987241," 36 months","Current","< 1 year","MORTGAGE",75000,4.8,0,78,204,22,18,0,0,4,19,0.192,8324,8324,8324,"A"
17500,"Debt consolidation",0.190727995252679," 60 months","Current","9+ years","RENT",45000,26.37,0,236,50,9,7,0,0,0,61,0.764,26421,30601,30601,"D"
20000,"Debt consolidation",0.114763295367383," 36 months","Current","2 years","RENT",80000,17.24,0,54,51,17,15,0,0,0,69,0.553,15811,51729,51729,"B"
10000,"Debt consolidation",0.140492416508752," 36 months","Current","2 years","MORTGAGE",63000,23.87,0,162,65,15,11,2,0,1,65,0.886,32179,146485,38056,"C"
3500,"Credit card refinancing",0.107766777833528," 36 months","Current","2 years","RENT",30000,4.56,0,48,39,8,6,0,1,1,86,0.45,3917,26680,26680,"B"
15000,"Credit card refinancing",0.0756103676967556," 36 months","Current","9+ years","RENT",67000,39.71,0,206,171,14,10,0,0,1,33,0.371,17420,127077,127077,"A"
33000,"Debt consolidation",0.128735946819489," 60 months","Current","9+ years","MORTGAGE",80000,18.87,0,198,180,13,7,1,0,0,67,0.665,57230,310520,57230,"B"
4000,"Home improvement",0.072148366937344," 36 months","Current","< 1 year","MORTGAGE",170000,11.01,0,225,159,40,19,13,0,3,25,0.102,10018,432090,33979,"A"
5500,"Debt consolidation",0.0791497080472996," 36 months","Current","< 1 year","RENT",57000,12.74,1,133,148,41,8,0,0,2,87,0.449,6739,125877,125877,"A"
13000,"Debt consolidation",0.132295326062082," 60 months","Current","9+ years","MORTGAGE",52000,21.9,0,173,158,25,9,1,0,2,64,0.472,16320,105479,46122,"B"
35000,"Debt consolidation",0.101602761288942," 60 months","Current","9+ years","MORTGAGE",2e+05,11.15,0,199,167,37,19,1,0,2,76,0.514,34971,505166,134535,"B"
1800,"Credit card refinancing",0.120265192796243," 36 months","Current","9+ years","MORTGAGE",75000,0.4,0,133,137,10,2,2,0,0,89,0.89,670,236338,670,"B"
40000,"Credit card refinancing",0.146208367521572," 60 months","Current","5 years","RENT",210000,8.65,0,92,204,14,7,0,0,1,32,0.184,716,41587,41587,"C"
12000,"Other",0.0894173561553704," 36 months","Current","9+ years","OWN",86000,21.1,0,124,159,31,21,0,0,2,49,0.32,12677,36673,36673,"A"
4975,"Credit card refinancing",0.201246353906742," 36 months","Current","9+ years","MORTGAGE",140000,21.91,0,267,73,33,15,3,0,6,42,0.108,11807,362011,98853,"D"
40000,"Debt consolidation",0.128164130489877," 36 months","Current","1 year","MORTGAGE",142000,11.13,0,347,148,12,6,1,0,3,77,0.993,16381,451266,60693,"B"
17000,"Medical expenses",0.255906508168415," 60 months","Current","9+ years","RENT",90000,0.33,2,54,0,2,2,0,0,4,4,0.04,319,319,319,"E"
10000,"Home improvement",0.14741821810212," 36 months","Current","5 years","MORTGAGE",70000,15.22,0,163,236,14,8,3,5,7,60,0.6,4230,167173,35405,"C"
11000,"Credit card refinancing",0.0919028862299398," 60 months","Current","1 year","RENT",42500,4.97,0,65,0,3,3,0,0,0,49,0.492,8999,8999,8999,"A"
10000,"Debt consolidation",0.104113302448951," 36 months","Current","9+ years","MORTGAGE",60000,15.62,0,139,71,18,10,2,0,2,36,0.356,9594,218294,47140,"B"
35000,"Credit card refinancing",0.165316483826004," 60 months","Current","< 1 year","MORTGAGE",165000,18.66,0,65,50,16,12,1,0,2,74,0.696,17548,332426,101424,"C"
20000,"Credit card refinancing",0.155140864467062," 60 months","Current","9+ years","MORTGAGE",1e+05,20.06,0,198,160,19,11,2,1,0,83,0.83,43902,302739,58849,"C"
10000,"Debt consolidation",0.117034711324633," 36 months","Current","< 1 year","RENT",67000,15.92,0,182,81,28,13,0,0,4,66,0.373,9463,40388,40388,"B"
4200,"Vacation",0.200949516405747," 36 months","Current","< 1 year","OWN",64700,20.16,0,118,129,18,8,0,1,2,57,0.492,9254,30151,30151,"D"
29950,"Debt consolidation",0.0894774502885062," 36 months","Current","9+ years","OWN",70000,13.51,0,144,148,12,6,2,0,1,59,0.463,11489,289571,22197,"A"
5500,"Credit card refinancing",0.155646181050385," 36 months","Current","< 1 year","MORTGAGE",95000,28.04,0,408,166,47,15,3,0,1,75,0.716,28011,95430,95430,"C"
12400,"Debt consolidation",0.147712210287387," 36 months","Current","2 years","RENT",60000,24.22,0,41,29,15,15,0,0,3,76,0.465,5296,43712,43712,"C"
10000,"Debt consolidation",0.181473912508041," 36 months","Current","8 years","MORTGAGE",30000,12.56,0,130,86,11,7,1,0,0,76,0.794,8889,185735,10191,"D"
10000,"Debt consolidation",0.130851973221707," 36 months","Current","9+ years","OWN",110000,27.78,0,162,140,28,13,4,0,2,41,0.392,23830,51936,51936,"B"
25000,"Debt consolidation",0.0764242131823208," 36 months","Current","9+ years","RENT",130000,3.74,0,219,147,22,12,1,0,0,11,0.113,14575,14575,14575,"A"
22000,"Debt consolidation",0.11899827841064," 60 months","Current","1 year","MORTGAGE",27560,26.61,0,370,125,29,11,2,1,1,45,0.452,24113,24113,24113,"B"
3000,"Debt consolidation",0.120011293661199," 36 months","Current","5 years","RENT",50000,26.79,0,155,104,38,11,0,0,0,23,0.138,1658,46736,46736,"B"
32000,"Debt consolidation",0.0866157078001648," 60 months","Current","1 year","MORTGAGE",110000,21.06,0,144,252,37,21,4,0,4,50,0.392,37933,399963,74003,"A"
18000,"Debt consolidation",0.107285662052268," 60 months","Current","9+ years","OWN",140000,2.67,0,197,47,19,7,4,1,2,64,0.643,13118,493428,13118,"B"
3000,"Other",0.0711701435256284," 36 months","Current","9+ years","RENT",35000,3.33,0,430,83,10,4,0,0,0,20,0,0,1942,1942,"A"
25000,"Credit card refinancing",0.0855662081566639," 36 months","Current","3 years","RENT",45000,26.88,1,232,127,42,19,0,0,4,36,0.117,4907,27271,27271,"A"
10000,"Credit card refinancing",0.119242771231919," 36 months","Current","9+ years","RENT",26000,12.1,0,184,27,14,5,0,0,1,48,0.478,6936,6936,6936,"B"
30000,"Business",0.13707422276088," 60 months","Current","< 1 year","RENT",90000,13.49,0,56,137,15,6,1,0,0,27,0.341,6715,11891,11891,"C"
12000,"Credit card refinancing",0.0775107394266175," 36 months","Current","9+ years","OWN",150000,5.09,0,135,41,14,5,0,0,0,34,0.317,18248,25432,25432,"A"
30000,"Debt consolidation",0.173762510684691," 60 months","Current","9+ years","MORTGAGE",160000,4.14,0,271,103,12,6,1,2,6,76,0.345,4135,286996,28953,"C"
6000,"Debt consolidation",0.10457985312487," 36 months","Current","7 years","RENT",40000,27.12,0,126,80,31,17,0,0,1,54,0.182,6166,40607,40607,"B"
25000,"Credit card refinancing",0.0647961210529553," 36 months","Current","7 years","RENT",110000,12.16,1,74,44,6,6,0,0,0,42,0.319,15221,51027,51027,"A"
